	Astro	Endo	L2.3.IT	L4	L5.IT	L5.PT	L6.CT	L6.IT	L6b	Lamp5	Macrophage	NP	Oligo	Pvalb	Sncg	Sst	VLMC	Vip
priorregion1_spot_1	0.12171208	1.15928316e-07	1.3734483e-07	1.1067603e-07	4.906009e-07	0.038022857	2.8971294e-07	2.0406661e-07	1.1500766e-06	1.6040856e-06	3.3001694e-08	1.8432788e-06	0.006921868	0.031728014	0.49923077	0.04604999	0.25616714	0.00016134458
priorregion1_spot_2	4.7005433e-06	3.5905745e-07	2.4316856e-07	2.4328662e-07	8.8988554e-07	5.778749e-07	5.094309e-07	2.9012958e-07	0.006195789	4.6133237e-06	2.5434724e-07	1.3317203e-06	0.08973412	0.00035237175	0.41727045	4.4853212e-05	0.3927734	0.093615
priorregion1_spot_3	1.4543506e-05	6.599544e-07	4.706464e-08	5.4073848e-08	4.167344e-08	5.066667e-08	4.2753992e-08	4.0523318e-08	1.1658632e-07	4.37591e-08	2.494829e-07	5.9332265e-08	0.00043076038	4.423824e-08	4.8319983e-08	4.6351282e-08	0.999553	5.832129e-08
priorregion1_spot_4	1.5526083e-06	0.00022541055	1.7556101e-06	1.1431089e-06	0.017974276	3.636109e-05	6.88412e-07	1.1162281e-06	4.945732e-07	8.1594834e-07	0.124977276	0.2945361	0.0060414267	0.10134996	0.18944164	0.093948185	0.17145966	2.0934071e-06
priorregion1_spot_5	2.183903e-06	1.0936093e-06	2.7962802e-08	2.152539e-08	2.6709818e-08	2.7042761e-08	2.2508965e-08	2.6052325e-08	4.7494684e-08	3.4173368e-08	2.2596768e-07	3.0899677e-08	0.05215143	3.2108243e-08	2.5955828e-08	2.992584e-08	0.94784474	3.9120096e-08
priorregion1_spot_6	0.09680879	6.255856e-07	3.7827942e-07	5.6004376e-07	5.485276e-07	1.5156037e-07	3.1291987e-07	2.8842138e-07	5.1719843e-07	4.6342848e-07	0.11335702	0.018213669	0.0042949743	6.1133863e-07	0.21914797	2.5761653e-07	0.50224674	0.045926135
priorregion1_spot_7	0.011744924	2.3287419e-06	2.7958293e-07	1.8575966e-07	2.1793764e-07	2.328519e-07	4.823614e-07	2.8530076e-07	7.162823e-07	2.9384234e-06	0.29855108	0.010313904	0.00022061849	3.6373892e-06	0.2776795	5.4291667e-07	0.38191524	0.01956285
priorregion1_spot_8	0.00016470432	7.799058e-06	2.6608902e-07	1.3817339e-07	2.688263e-07	2.7648255e-07	3.6638855e-06	5.288711e-07	5.3978584e-07	2.3119219e-07	0.44211662	0.022540921	0.009955382	0.010552778	1.9577014e-07	2.5927045e-07	0.5146553	1.7940405e-07
priorregion1_spot_9	1.5264739e-05	1.2724108e-07	9.765819e-07	8.659404e-06	1.6860811e-05	6.5527956e-07	0.007955304	9.684925e-07	6.189825e-07	2.5563844e-07	0.15400873	0.58409244	0.021043286	1.9067911e-06	2.1185676e-07	1.1016908e-06	0.23285218	4.5686878e-07
priorregion1_spot_10	0.17992531	1.0282682e-05	2.569124e-07	2.742385e-07	4.939955e-07	4.5401134e-07	4.9852486e-07	3.5883662e-07	8.8119106e-07	3.0289044e-07	0.41214457	8.5950904e-07	0.07003037	0.016539574	3.323309e-07	7.4448576e-07	0.32134095	3.4860404e-06
