	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	6.855481e-07	2.7784108e-07	9.927495e-08	0.008515193	7.325758e-08	0.06720496	5.47777e-07	1.056081e-07	0.17056048	0.34712467	2.0722934e-08	8.44286e-08	2.6265843e-07	0.4065904	1.7344118e-07	1.9315737e-06
priorregion1_spot_2	1.3838074e-07	1.1012116e-05	0.2281639	0.2989454	0.08488721	0.002289115	0.0040729544	8.578657e-07	0.09536064	0.075175606	6.898079e-09	0.078778245	3.7729455e-06	4.2879146e-06	0.12074515	0.011561675
priorregion1_spot_3	8.43927e-07	0.35293266	0.09663984	0.08814828	1.0057405e-06	3.3041127e-07	0.0037322761	0.030939939	0.15037844	0.1659873	1.1257481e-08	5.5987124e-07	4.4399232e-07	0.08269622	1.485555e-07	0.028541973
priorregion1_spot_4	2.869219e-07	0.18870312	0.16853756	0.23771667	0.055952355	2.2092854e-06	0.0006767049	0.046962004	0.051466696	0.13190866	7.981561e-09	0.115527146	8.292709e-06	4.7557577e-07	1.5690238e-06	0.0025363413
priorregion1_spot_5	5.614698e-06	8.038483e-08	7.7565595e-08	7.345111e-08	1.4911608e-07	1.2386283e-07	2.6428984e-07	2.3070508e-07	0.015164138	0.06653752	5.450354e-09	0.84315306	1.1937854e-07	0.06292647	0.01221117	9.232348e-07
priorregion1_spot_6	1.485074e-07	0.02568983	0.1889993	0.2132439	0.06915266	0.026382847	0.037501022	1.6112724e-06	0.22810344	5.6927316e-08	8.58554e-09	0.2109242	4.2094302e-07	1.8644533e-07	2.1937433e-07	5.2530208e-08
priorregion1_spot_7	1.7686983e-07	0.24936844	0.13431862	0.09801594	3.5917944e-07	1.3703966e-07	0.00017668842	2.2107903e-07	0.0066321096	0.18420091	6.409792e-09	0.27055797	1.8596437e-07	0.05672141	5.42664e-06	1.3411488e-06
priorregion1_spot_8	1.4273558e-06	0.20250268	0.019792492	0.10353441	3.6908983e-07	1.3409309e-06	4.342037e-05	0.1264683	0.16386043	0.23987602	1.1344362e-08	5.8758207e-08	1.4176105e-06	0.014843749	6.50953e-07	0.12907328
priorregion1_spot_9	7.4004747e-06	0.11025439	0.039432	1.9642296e-06	0.05090747	9.04696e-07	0.024463054	0.011801112	0.10864549	0.3363275	9.026959e-09	0.22810782	3.5054993e-07	0.086347744	3.496705e-07	0.0037023975
priorregion1_spot_10	9.717389e-07	2.6505003e-07	0.14478391	0.1189278	1.4442136e-07	0.041515153	0.004684109	2.0206932e-07	0.21003799	0.20871939	1.3908778e-08	7.541801e-08	1.1004814e-06	0.27131188	1.275655e-07	1.6829323e-05
priorregion1_spot_11	1.4404773e-07	0.20611903	0.24144095	0.17599139	5.912226e-06	8.9650007e-07	0.0039057033	4.6963757e-07	0.17975853	0.13778026	7.821628e-09	0.054994743	3.02504e-07	3.2673074e-07	1.1392361e-06	2.3249808e-07
