	B	CD.IC	CD.PC	CD.Trans	DCT	Endo	Fib	LOH	Macro	NK	Neutro	PT	Podo	T	novel1	novel2
priorregion1_spot_1	0.009229061	1.740545e-07	1.9029758e-07	1.2458798e-07	0.019490352	1.446773e-07	1.167066e-07	0.6176021	8.351746e-08	0.32101738	8.346545e-09	5.497757e-07	3.8709462e-07	8.207615e-07	6.0592885e-07	0.03265797
priorregion1_spot_2	0.0034217779	0.91760236	1.7788084e-06	7.284329e-05	6.533926e-07	1.8064559e-07	4.5297206e-08	2.65712e-07	9.5246286e-08	3.8877204e-08	8.344438e-09	3.9988248e-07	2.16419e-06	0.007249566	0.07164782	5.6242605e-08
priorregion1_spot_3	0.018002734	5.0162475e-07	4.7273807e-06	5.188217e-07	0.2345258	4.0358125e-07	9.379038e-08	0.533108	9.80466e-08	0.18341477	6.5487495e-09	2.7145256e-07	9.477035e-07	1.0038103e-05	1.5021919e-05	0.030916043
priorregion1_spot_4	1.0830451e-07	0.72102463	2.3521915e-07	6.1063292e-06	2.0131472e-06	5.0576527e-05	3.0451258e-08	0.13362435	6.049066e-08	2.168903e-08	4.2722244e-09	0.14529094	1.691762e-07	2.584244e-07	3.8908505e-07	5.432334e-08
priorregion1_spot_5	1.0758824e-07	0.5166855	0.012933875	4.456336e-05	0.09828467	1.7434806e-07	4.175388e-08	0.26345682	5.419856e-08	0.053220082	3.358005e-09	0.005235159	4.426397e-07	0.050138142	2.3085633e-07	1.2697677e-07
priorregion1_spot_6	1.5798109e-07	1.564033e-07	0.007195262	1.4124815e-07	0.11556671	0.0064253258	4.8330254e-08	0.87081	7.512571e-08	3.0378185e-08	6.3296257e-09	3.3310673e-07	1.4694635e-06	7.1657496e-08	1.9777599e-07	8.3913136e-08
priorregion1_spot_7	1.3937483e-07	0.3597697	2.743656e-07	3.047303e-07	0.19338307	0.012511115	0.001166892	0.34505796	3.8388567e-08	3.3088075e-08	4.9040687e-09	0.0373838	1.8894343e-07	0.04908206	0.001644271	1.08489324e-07
priorregion1_spot_8	1.0002918e-07	0.42861858	5.331966e-07	4.4587996e-06	0.106846154	0.0011951152	4.4251827e-08	0.39854124	4.5707978e-08	4.8053174e-08	5.2422697e-09	0.03173409	4.8629386e-07	0.03305816	8.456595e-07	2.530495e-07
priorregion1_spot_9	1.14163825e-07	0.34834206	2.2176068e-06	0.03311723	0.2691818	0.004766647	0.0020578369	0.17588328	6.288652e-08	0.10599737	3.869569e-09	2.033744e-07	1.6902744e-07	0.05160706	9.225238e-07	0.009042986
priorregion1_spot_10	4.3690218e-08	0.18533343	4.0096953e-08	6.739635e-08	1.5298313e-07	3.3567e-08	2.1538508e-08	3.762743e-08	2.7138324e-08	0.18299118	3.6591072e-09	0.6316667	1.1143218e-07	1.1568021e-07	7.100622e-06	8.966608e-07
priorregion1_spot_11	0.0020108998	4.1615039e-07	1.2111619e-07	1.4008565e-07	0.15298623	9.773903e-08	0.0028216345	0.6812138	4.8565244e-08	1.769216e-08	1.8804718e-09	0.091285594	2.0139458e-07	0.047294136	0.02238673	5.363631e-08
priorregion1_spot_12	2.224434e-07	0.13754906	0.0037811396	2.8513725e-06	0.2596746	1.8906577e-06	4.0010704e-08	0.5980273	4.4052697e-08	4.5276636e-08	5.6430136e-09	2.1962553e-06	0.00093123986	2.8773671e-05	6.187768e-07	8.1364206e-08
priorregion1_spot_13	2.55031e-07	0.0008519767	1.2459159e-06	6.1231384e-07	0.3076061	1.5059833e-06	5.942307e-08	0.5641071	6.8541915e-08	0.06594651	6.3170584e-09	1.0792457e-06	1.5413343e-06	0.053167332	9.625177e-07	0.008313605
priorregion1_spot_14	0.00034185586	0.033456758	0.0025439276	1.5778348e-06	0.23760338	5.4374427e-06	5.247862e-08	0.7027743	6.6322e-08	5.3857658e-08	5.6986145e-09	2.428553e-07	0.013127066	0.010144828	2.950964e-07	2.2584442e-07
priorregion1_spot_15	7.459491e-08	0.14304106	3.4847938e-07	0.038575497	0.43547127	1.0207711e-07	1.2487627e-07	0.38277996	0.00013109214	5.7673432e-08	7.3762156e-09	1.0941697e-07	1.3558105e-07	7.9747956e-08	1.01372805e-07	4.0773443e-08
priorregion1_spot_16	1.3645096e-07	0.2843746	0.0023289607	2.2837853e-06	0.1309685	4.1627348e-07	2.5855586e-08	0.54982984	4.6489568e-08	2.6525916e-08	5.729126e-09	2.3300188e-07	6.755986e-07	2.3716152e-07	0.03249311	8.808603e-07
priorregion1_spot_17	0.0061801686	1.6002223e-06	6.1048297e-07	1.6036333e-06	0.0029087516	3.566904e-07	0.008982105	0.9819099	3.115823e-07	5.5350245e-08	5.305189e-09	2.415856e-07	6.3500243e-06	7.103352e-07	7.1441627e-06	1.3532562e-07
priorregion1_spot_18	7.084646e-07	0.5917551	6.0528646e-07	5.0953156e-05	3.5549913e-06	4.6264554e-07	2.8066646e-07	0.10517602	1.5146237e-07	0.13381764	1.4342586e-08	1.0256443e-06	6.402249e-07	0.15502356	1.909616e-06	0.014167568
priorregion1_spot_19	1.0888399e-07	1.1104753e-07	1.3442883e-07	9.456563e-08	1.6265152e-06	7.0666445e-08	0.005870393	0.99412656	5.435902e-08	3.6657763e-08	7.829824e-09	1.9651901e-07	1.425645e-07	7.340653e-08	2.686546e-07	5.2215682e-08
priorregion1_spot_20	0.0052464437	0.044258498	1.5102401e-07	4.090112e-06	8.2490317e-07	1.76973e-07	1.2246772e-07	0.56516105	1.2074752e-07	0.15724464	6.603111e-09	3.2552168e-07	1.7931885e-07	0.22801727	1.565517e-07	6.581449e-05
priorregion1_spot_21	0.014991011	0.6023743	1.208524e-06	0.030068204	1.6603053e-06	0.021275662	9.7464e-08	0.16486138	1.1426386e-07	4.7458585e-08	7.985399e-09	8.5999545e-07	1.1170083e-06	0.112070136	0.054354135	1.0457404e-07
priorregion1_spot_22	5.664071e-08	1.3713424e-07	1.3266309e-07	1.461347e-07	0.19424753	1.8334197e-07	1.8615395e-08	0.80575126	2.036742e-08	2.4985084e-08	4.2439208e-09	1.3010511e-07	1.5110959e-07	1.3292104e-07	1.0319934e-07	3.0119768e-08
priorregion1_spot_23	6.5475135e-08	1.3919326e-07	1.1679129e-07	9.549883e-08	0.048077736	2.8687873e-07	1.8990852e-08	0.9519208	3.221756e-08	2.0703167e-08	4.9274043e-09	1.4092242e-07	2.9514064e-07	4.9373803e-08	1.9720129e-07	7.669742e-08
priorregion1_spot_24	1.1853769e-07	3.339822e-05	7.2136477e-06	0.141299	0.33585593	2.2819431e-07	6.428618e-08	0.2231444	0.001547433	0.12617582	4.9917244e-09	0.15433054	1.3782065e-07	0.0095047355	0.008100613	4.6840674e-07
priorregion1_spot_25	3.0881364e-07	0.33911106	2.1529165e-06	0.007533108	5.3360513e-06	0.00051100634	0.00044796133	0.15632106	1.3748975e-07	0.100823574	1.04654445e-08	0.34267434	4.7095043e-07	0.024515165	0.028053204	1.1771631e-06
priorregion1_spot_26	1.4621121e-06	0.60763466	5.6494428e-06	0.0023701722	1.8236653e-05	0.0042075994	1.1715331e-07	0.37169376	5.831686e-08	4.433619e-08	6.9750175e-09	0.014065718	4.0356585e-07	7.8927377e-07	1.0850887e-06	1.0089495e-07
