	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.06457059	0.084399916	0.390812	0.09441259	0.1775881	0.05044987	0.087257504	0.041075554	0.009433773
priorregion1_spot_2	0.038230892	0.064988956	0.620461	0.023394568	0.15803622	0.02435458	0.019761944	0.0466174	0.004154552
priorregion1_spot_3	0.018535048	0.0992653	0.7421364	0.0117029995	0.08867215	0.013240077	0.011348458	0.0118959695	0.00320359
priorregion1_spot_4	0.090127125	0.22373098	0.3168841	0.01782316	0.24980544	0.024949828	0.02296696	0.046698112	0.0070142793
priorregion1_spot_5	0.019497655	0.030288588	0.82137144	0.017950289	0.06914653	0.00999204	0.019000374	0.0104011865	0.0023519222
priorregion1_spot_6	0.03213504	0.07357609	0.69844776	0.020792779	0.07604164	0.024497798	0.02070901	0.049487535	0.0043123746
priorregion1_spot_7	0.48517135	0.5140368	0.00047080783	1.079806e-05	0.00024277123	3.7151905e-05	7.765659e-06	1.7293269e-05	5.2777623e-06
priorregion1_spot_8	0.00038458942	0.9485872	0.048401035	4.915845e-05	0.0022253941	0.00017778963	4.1778017e-05	0.00011300108	2.0216923e-05
priorregion1_spot_9	0.046202358	0.08489105	0.2273864	0.057743642	0.26446974	0.12894133	0.15579222	0.031517528	0.003055684
priorregion1_spot_10	0.027647357	0.06278901	0.73445	0.008537704	0.120903715	0.013298955	0.008866106	0.018328035	0.0051791826
priorregion1_spot_11	5.713066e-05	4.4435466e-05	0.99951744	1.0796529e-05	0.00032002543	2.198875e-05	8.407961e-06	1.6651997e-05	3.2024539e-06
priorregion1_spot_12	0.0011711513	0.92235094	0.017575527	0.00018156208	0.022440927	0.035320316	0.0007375394	0.00016642884	5.5540004e-05
priorregion1_spot_13	0.06845681	0.10350258	0.37652105	0.03187145	0.2447088	0.0298584	0.089689925	0.047341134	0.008049783
priorregion1_spot_14	8.512533e-06	5.816548e-06	0.99979687	1.1697996e-06	0.00018189513	1.9005523e-06	9.854743e-07	2.3886785e-06	4.837778e-07
priorregion1_spot_15	2.3098182e-05	2.0516109e-05	0.9998582	2.3466932e-06	5.8017227e-05	5.6858194e-06	2.3371208e-06	2.8783508e-05	9.5214546e-07
priorregion1_spot_16	0.09815346	0.12736942	0.3698171	0.02697843	0.22666042	0.07733644	0.01813973	0.048696905	0.0068481024
priorregion1_spot_17	0.033289813	0.24640469	0.5890944	0.0054709795	0.07870031	0.008733822	0.0083186105	0.02655437	0.003433025
priorregion1_spot_18	6.985558e-05	0.00038959342	0.9971257	0.00019944015	0.0008528801	0.0012074525	7.645633e-05	7.072864e-05	7.862128e-06
priorregion1_spot_19	3.4164061e-06	9.529194e-06	0.99994653	2.6726939e-06	2.7115113e-05	1.5132819e-06	4.06305e-06	4.78297e-06	4.79905e-07
priorregion1_spot_20	0.06916585	0.12203669	0.4194007	0.02171914	0.2635537	0.027345898	0.019728942	0.048045166	0.009003906
priorregion1_spot_21	0.039317977	0.1623231	0.36026984	0.08039346	0.22630905	0.025560366	0.04470062	0.05369794	0.0074276384
priorregion1_spot_22	0.000118142525	0.00014290056	0.0005252727	8.494607e-05	0.00032170437	0.00011163363	0.99864167	4.056493e-05	1.3082693e-05
priorregion1_spot_23	0.0027536075	0.009197114	0.96912926	0.0011839276	0.00994106	0.0021072251	0.0018002129	0.003445818	0.00044186413
priorregion1_spot_24	1.0577575e-05	3.6945738e-05	0.999738	8.974503e-06	0.00017975905	6.937264e-06	8.556122e-06	8.423642e-06	1.7723843e-06
priorregion1_spot_25	0.0741473	0.107002	0.2768455	0.14215049	0.2195591	0.03319183	0.08960692	0.04572539	0.011771451
priorregion1_spot_26	0.0011000346	0.00178735	0.987703	0.00043255353	0.006720484	0.00055254373	0.0007066022	0.0006829743	0.0003144436
priorregion1_spot_27	0.027639145	0.0324252	0.806631	0.0061332234	0.06453835	0.01511668	0.0069426536	0.038280215	0.0022934636
priorregion1_spot_28	0.018805353	0.7788717	0.09550033	0.0027454153	0.08098021	0.0053528515	0.0019078242	0.01441786	0.001418453
priorregion1_spot_29	0.051372424	0.07968065	0.5502228	0.041437063	0.17963283	0.03609106	0.029175606	0.018547393	0.013840159
priorregion1_spot_30	1.4192022e-06	1.8684674e-05	0.68025964	0.0075440146	0.3121698	2.2129366e-06	1.397897e-06	2.6341495e-06	1.12990385e-07
