	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	0.9269262	0.00017507125	2.7085596e-06	4.609467e-07	5.1282545e-06	1.4421472e-06	7.070865e-07	0.07288808	1.4958935e-07
priorregion1_spot_2	0.7050179	0.2166231	0.033529226	8.7817945e-08	1.3388533e-06	5.504706e-07	1.675882e-07	0.04482767	9.3122186e-09
priorregion1_spot_3	0.44565114	0.20194656	0.17198916	2.1635385e-06	0.10778342	4.4137123e-06	1.6878407e-06	0.072621346	4.9073822e-08
priorregion1_spot_4	0.40647617	0.118598774	0.118591085	3.4104426e-07	0.31309256	2.687421e-07	0.010450437	0.031923566	0.0008668678
priorregion1_spot_5	0.60432714	0.07950887	0.15054561	1.5483415e-07	0.16258992	2.2223433e-06	5.6839633e-07	0.0030255464	1.6431326e-08
priorregion1_spot_6	0.3173546	0.42711622	9.800921e-07	2.8328975e-07	0.14625035	1.1440421e-06	0.0077458895	0.101465054	6.549595e-05
priorregion1_spot_7	0.44949618	0.07773663	1.0506657e-05	0.037975095	1.1241355e-06	0.11413195	0.0060046907	0.313666	0.000977859
priorregion1_spot_8	0.43917572	0.19146793	0.14841951	1.2385233e-07	0.010833712	9.181083e-07	6.4783855e-08	0.2095064	0.0005956266
priorregion1_spot_9	0.661882	0.04055612	0.1162925	6.891337e-08	0.16531272	1.254081e-07	1.5544123e-07	0.014221424	0.0017348657
priorregion1_spot_10	0.38531902	0.41449636	6.802769e-07	1.813583e-07	0.05792172	1.285832e-07	2.564231e-07	0.14226173	2.511587e-08
priorregion1_spot_11	0.54254705	0.2579943	8.8091383e-07	1.8568267e-07	0.011029705	4.7390267e-07	1.08192e-06	0.18842624	1.8267937e-07
priorregion1_spot_12	0.3979731	0.16154344	0.10159062	0.0027887903	0.23443313	3.5476833e-07	8.969128e-07	0.10166964	3.2851364e-08
priorregion1_spot_13	0.3726123	0.11283039	0.1049973	4.409034e-07	0.31882286	1.5585615e-06	0.0027266166	0.087758474	0.00025005333
priorregion1_spot_14	0.5515985	0.22459826	4.1215615e-05	2.4657204e-06	0.018163553	0.020238955	0.025859762	0.15941747	7.988886e-05
priorregion1_spot_15	0.4797655	0.10133355	0.090254515	3.0480868e-07	0.23926169	9.051036e-07	0.018711783	0.0706718	3.0403307e-08
priorregion1_spot_16	0.68187404	0.03187145	0.038050987	7.004651e-07	0.15772812	1.0771345e-06	1.1959672e-06	0.08939735	0.0010751343
priorregion1_spot_17	0.6337718	6.726042e-07	0.07820266	6.2366574e-08	0.21342024	1.7275156e-07	6.5422526e-08	0.072655275	0.0019490332
priorregion1_spot_18	0.7359828	0.14798053	0.074970305	5.6067083e-06	1.5852227e-05	9.410283e-07	1.940867e-06	0.041041743	4.952419e-07
priorregion1_spot_19	0.77709013	0.01448336	0.075678505	4.890564e-07	0.08367529	3.0138943e-07	7.021338e-08	0.04907193	2.1505585e-08
priorregion1_spot_20	0.21829009	0.022238502	0.10969807	5.3334663e-08	0.59864056	7.088995e-08	6.357736e-08	0.051132556	2.1077367e-08
priorregion1_spot_21	0.44126377	0.18467808	0.028579423	1.7168794e-07	0.28698766	3.226666e-07	0.019412648	0.03907798	2.3336346e-08
priorregion1_spot_22	0.58110553	0.10427403	0.09254137	6.1216764e-07	0.20043197	4.160872e-06	0.006580618	0.014153481	0.00090830354
priorregion1_spot_23	0.45925847	0.064864025	0.17857924	0.0056366264	2.723401e-05	1.892448e-06	1.8271082e-06	0.29163072	3.2065653e-08
priorregion1_spot_24	0.5674491	0.062302314	0.12642755	8.423252e-07	0.19296125	1.1567224e-06	4.158645e-06	0.05048566	0.00036793432
