	B	CCL5.CD8T	CCR7.CD8T	CD14.Mono	CD4T	DC	FCGR3A.Mono	NK	Platelet
priorregion1_spot_1	3.5731512e-07	0.28090087	0.47421694	1.1267584e-07	0.24486239	1.2354143e-07	1.012915e-07	1.904277e-05	4.187194e-08
priorregion1_spot_2	0.06084359	0.052857913	0.20266153	0.22707061	1.3094771e-05	9.764991e-07	0.456546	6.083324e-06	6.384388e-08
priorregion1_spot_3	1.0056216e-06	0.016835248	0.32007143	0.13638163	0.2581033	2.1603297e-05	0.24336986	0.025215939	2.8145024e-08
priorregion1_spot_4	2.3718275e-07	5.3744725e-07	8.470848e-08	1.5456526e-05	1.2933586e-07	9.610203e-07	0.9988035	0.0011789502	1.4853985e-07
priorregion1_spot_5	1.1680996e-06	0.26851436	0.26838088	1.2089109e-07	0.44776914	0.0035409366	2.296058e-07	0.011793136	2.000454e-08
priorregion1_spot_6	0.031970512	0.12912953	0.5138336	9.5547385e-08	0.3250653	1.3380223e-07	1.4928246e-07	6.296839e-07	2.0174253e-08
priorregion1_spot_7	1.5597194e-06	2.8110284e-05	3.6278466e-06	2.2008555e-06	3.5297908e-06	3.9807373e-06	0.03770538	0.9562096	0.006042006
priorregion1_spot_8	1.8990249e-06	0.0037538232	0.1393024	0.10153743	0.00032582815	1.7008526e-06	0.75504845	2.8279583e-05	1.4786737e-07
priorregion1_spot_9	1.2205217e-06	3.866022e-06	0.22331889	7.3597184e-06	0.20970565	6.795844e-07	0.48260665	0.08435556	1.0214734e-07
priorregion1_spot_10	2.532184e-07	0.26857433	0.40786284	5.2477944e-08	0.32356185	9.965902e-08	3.753318e-08	6.3114544e-07	9.921031e-09
priorregion1_spot_11	1.0865047e-07	0.1367641	8.8820155e-07	0.047466848	9.8895484e-08	1.6625712e-06	0.80181307	0.013953018	1.3750308e-07
priorregion1_spot_12	1.6320198e-06	0.21371283	0.32805857	1.5412527e-07	0.329235	1.6344194e-07	1.1993427e-07	0.12899159	2.2176755e-08
priorregion1_spot_13	0.00012808877	0.0002115065	0.07784644	0.00014370777	0.9190708	0.0025946703	1.4349023e-06	3.3206975e-06	1.4356284e-07
priorregion1_spot_14	5.952169e-06	0.0022964233	0.30281144	0.097912	0.26263583	1.5775083e-06	0.33016238	0.0002750413	0.003899307
priorregion1_spot_15	5.943723e-05	0.3238761	0.30698925	0.031378552	0.16062112	5.329344e-07	0.17684577	0.00022888067	3.1254922e-07
priorregion1_spot_16	1.0066015e-06	0.04737019	0.36237633	6.51468e-08	0.35277435	4.728278e-08	7.4570295e-08	0.23747794	9.513453e-09
priorregion1_spot_17	5.774312e-06	0.19568725	0.6383758	0.021113014	0.14479494	9.34876e-07	3.4848722e-06	1.8736595e-05	6.882554e-08
priorregion1_spot_18	1.1070218e-06	0.009452531	0.2040453	1.0420794e-05	0.21894892	5.5862455e-07	0.5489689	0.01857219	9.326166e-08
priorregion1_spot_19	5.7586667e-06	0.023411775	0.31160873	2.062152e-06	0.35530862	7.0373807e-07	0.27218056	0.037481654	4.4062322e-08
priorregion1_spot_20	7.774925e-06	0.34092024	0.29835513	2.3196641e-07	0.35269973	2.6852652e-07	1.2621646e-07	0.008016401	5.566806e-08
priorregion1_spot_21	2.562427e-07	5.754653e-07	0.10799003	0.0061282828	0.108615845	1.4134179e-06	0.73179436	0.045469016	2.78284e-07
priorregion1_spot_22	0.011779895	0.07923589	0.04882109	1.9043357e-06	0.3217876	2.904427e-07	0.5224043	0.015969105	3.8151033e-08
priorregion1_spot_23	1.0018879e-06	0.00012446953	0.22324777	0.1552648	0.18050851	1.176931e-05	0.4053363	0.035505347	1.0080173e-07
priorregion1_spot_24	0.00063913275	0.0010188766	0.002018599	8.790724e-05	0.012640915	0.9832959	0.0001061564	0.00017768318	1.4783151e-05
